Latitude,Longitude,Date,HLS_Tile,HLSL30_020_B01,HLSL30_020_B02,HLSL30_020_B03,HLSL30_020_B04,HLSL30_020_B05,HLSL30_020_B06,HLSL30_020_B07,HLSL30_020_B09,HLSL30_020_B10,HLSL30_020_B11,HLSL30_020_Fmask,HLSL30_020_Fmask_bitmask,HLSL30_020_Fmask_Aerosol_level,HLSL30_020_Fmask_Aerosol_level_Description,HLSL30_020_Fmask_Water,HLSL30_020_Fmask_Water_Description,HLSL30_020_Fmask_Snow/ice,HLSL30_020_Fmask_Snow/ice_Description,HLSL30_020_Fmask_Cloud_shadow,HLSL30_020_Fmask_Cloud_shadow_Description,HLSL30_020_Fmask_Adjacent_to_cloud/shadow,HLSL30_020_Fmask_Adjacent_to_cloud/shadow_Description,HLSL30_020_Fmask_Cloud,HLSL30_020_Fmask_Cloud_Description,"HLSL30_020_Fmask_Cirrus_/_Reserved,_but_not_used","HLSL30_020_Fmask_Cirrus_/_Reserved,_but_not_used_Description"
25.243095,-80.498632,2023-04-25,17RNH,0.3415,0.3506,0.3525,0.3508,0.3981,0.302,0.2434,0.0137,-6.3,-6.48,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243095,-80.498632,2023-03-08,17RNJ,0.0327,0.0553,0.1023,0.1032,0.0866,0.0255,0.012,0.0006,23.41,21.73,160.0,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243095,-80.498632,2023-03-24,17RNJ,-0.0468,-0.0189,0.1026,0.107,0.1856,0.1553,0.1339,0.0013,17.94,17.13,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243095,-80.498632,2023-04-01,17RNJ,-0.1407,-0.046,0.102,0.1104,0.1333,0.0314,0.0158,0.0006,22.7,21.16,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.243095,-80.498632,2023-04-09,17RNJ,-0.1298,-0.0322,0.1144,0.1258,0.1093,0.0261,0.0142,0.0006,22.22,19.52,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.243095,-80.498632,2023-04-17,17RNJ,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,255.0,0b11111111,0b11,High aerosol,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,"Reserved, but not used"
25.243095,-80.498632,2023-04-25,17RNJ,0.3411,0.3502,0.3521,0.3504,0.3977,0.3016,0.2431,0.0137,-6.3,-6.48,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243122,-80.481928,2023-03-08,17RNH,0.0329,0.0609,0.1043,0.1078,0.1,0.0247,0.0117,0.0007,23.43,21.65,160.0,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243122,-80.481928,2023-03-24,17RNH,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,255.0,0b11111111,0b11,High aerosol,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,"Reserved, but not used"
25.243122,-80.481928,2023-04-01,17RNH,0.053,0.0843,0.1409,0.1488,0.158,0.0318,0.0153,0.0008,24.06,22.08,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243122,-80.481928,2023-04-09,17RNH,0.4252,0.4452,0.4609,0.4663,0.5347,0.4312,0.3597,0.0008,15.05,13.72,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243122,-80.481928,2023-04-17,17RNH,0.0176,0.0419,0.0999,0.1079,0.0891,0.024,0.011,0.0008,21.9,20.0,224.0,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243122,-80.481928,2023-04-25,17RNH,0.4172,0.4201,0.4249,0.4164,0.4496,0.3376,0.2841,0.0212,-7.47,-7.47,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243122,-80.481928,2023-03-08,17RNJ,0.0328,0.0607,0.104,0.1075,0.0998,0.0247,0.0117,0.0007,23.43,21.65,160.0,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243122,-80.481928,2023-03-24,17RNJ,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,255.0,0b11111111,0b11,High aerosol,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,"Reserved, but not used"
25.243122,-80.481928,2023-04-01,17RNJ,0.0529,0.0842,0.1405,0.1485,0.1577,0.0318,0.0152,0.0008,24.06,22.08,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243122,-80.481928,2023-04-09,17RNJ,0.4245,0.4445,0.46,0.4654,0.5339,0.4305,0.359,0.0008,15.05,13.72,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243122,-80.481928,2023-04-17,17RNJ,0.0176,0.0419,0.0998,0.1078,0.089,0.0239,0.011,0.0008,21.9,20.0,224.0,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243122,-80.481928,2023-04-25,17RNJ,0.4168,0.4197,0.4243,0.4159,0.4491,0.3372,0.2838,0.0212,-7.47,-7.47,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243258,-80.619085,2023-03-08,17RNH,0.0173,0.025,0.0489,0.0452,0.2274,0.1474,0.0721,0.0015,25.88,23.92,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243258,-80.619085,2023-03-24,17RNH,0.0143,0.0234,0.0597,0.0566,0.3005,0.1804,0.0861,0.0013,23.81,22.02,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.243258,-80.619085,2023-04-01,17RNH,0.0265,0.0473,0.0836,0.0876,0.1969,0.1072,0.0783,0.0007,22.28,20.35,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243258,-80.619085,2023-04-09,17RNH,-0.1037,-0.084,-0.0379,-0.0439,0.0169,0.0109,0.005,0.0011,21.16,18.58,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243258,-80.619085,2023-04-17,17RNH,0.3335,0.3609,0.3178,0.3413,0.4509,0.3283,0.271,0.002,18.87,17.48,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243258,-80.619085,2023-04-25,17RNH,0.4727,0.4759,0.4602,0.4638,0.5087,0.3945,0.345,0.023,-8.03,-8.01,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243258,-80.619085,2023-03-08,17RNJ,0.0173,0.025,0.0487,0.0451,0.2268,0.147,0.0719,0.0015,25.88,23.92,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243258,-80.619085,2023-03-24,17RNJ,0.0143,0.0234,0.0595,0.0565,0.2999,0.18,0.0859,0.0013,23.81,22.02,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.243258,-80.619085,2023-04-01,17RNJ,0.0264,0.0472,0.0834,0.0874,0.1966,0.107,0.0782,0.0007,22.28,20.35,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243258,-80.619085,2023-04-09,17RNJ,-0.1036,-0.0839,-0.0378,-0.0438,0.0169,0.0109,0.005,0.0011,21.16,18.58,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243258,-80.619085,2023-04-17,17RNJ,0.3331,0.3604,0.3173,0.3408,0.4503,0.3278,0.2706,0.002,18.87,17.48,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243258,-80.619085,2023-04-25,17RNJ,0.4723,0.4754,0.4596,0.4633,0.5081,0.3941,0.3445,0.023,-8.03,-8.01,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243349,-80.528646,2023-03-08,17RNH,0.0283,0.051,0.0964,0.0938,0.0858,0.0261,0.0138,0.0007,23.21,21.64,160.0,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243349,-80.528646,2023-03-24,17RNH,0.0365,0.063,0.1135,0.1142,0.1095,0.031,0.0164,0.0008,22.89,21.27,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243349,-80.528646,2023-04-01,17RNH,0.0041,0.0394,0.1093,0.1109,0.1428,0.0408,0.0235,0.0011,23.78,21.81,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243349,-80.528646,2023-04-09,17RNH,0.0009,0.0485,0.1369,0.1371,0.1372,0.0321,0.0182,0.0006,21.88,19.24,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.243349,-80.528646,2023-04-17,17RNH,-0.026,0.0084,0.0888,0.0889,0.0796,0.0263,0.0129,0.0008,21.76,20.23,204.0,0b11001100,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.243349,-80.528646,2023-04-25,17RNH,0.6049,0.6115,0.5873,0.5841,0.6028,0.4672,0.3797,0.0285,-7.81,-8.13,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243349,-80.528646,2023-03-08,17RNJ,0.0282,0.0509,0.0962,0.0935,0.0856,0.026,0.0138,0.0007,23.21,21.64,160.0,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243349,-80.528646,2023-03-24,17RNJ,0.0364,0.0629,0.1132,0.114,0.1093,0.0309,0.0164,0.0008,22.89,21.27,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243349,-80.528646,2023-04-01,17RNJ,0.0041,0.0393,0.1091,0.1107,0.1426,0.0407,0.0235,0.0011,23.78,21.81,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243349,-80.528646,2023-04-09,17RNJ,0.0009,0.0484,0.1367,0.1369,0.137,0.032,0.0181,0.0006,21.88,19.24,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.243349,-80.528646,2023-04-17,17RNJ,-0.026,0.0084,0.0887,0.0888,0.0795,0.0263,0.0129,0.0008,21.76,20.23,204.0,0b11001100,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.243349,-80.528646,2023-04-25,17RNJ,0.6043,0.6109,0.5866,0.5834,0.6021,0.4666,0.3792,0.0285,-7.81,-8.13,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243429,-80.48778,2023-03-08,17RNH,0.0278,0.0497,0.0935,0.096,0.0804,0.0239,0.0131,0.0008,23.63,21.8,160.0,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243429,-80.48778,2023-03-24,17RNH,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,255.0,0b11111111,0b11,High aerosol,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,"Reserved, but not used"
25.243429,-80.48778,2023-04-01,17RNH,0.2257,0.2539,0.3137,0.3199,0.3834,0.2935,0.2552,0.0011,21.81,20.01,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243429,-80.48778,2023-04-09,17RNH,0.1427,0.1816,0.2634,0.2619,0.3226,0.2583,0.1999,0.0007,16.5,14.65,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243429,-80.48778,2023-04-17,17RNH,0.0117,0.0294,0.0776,0.0808,0.0759,0.0258,0.0125,0.0006,22.04,20.16,224.0,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243429,-80.48778,2023-04-25,17RNH,0.3841,0.3929,0.3831,0.3813,0.4253,0.3169,0.2727,0.0181,-7.24,-7.39,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243429,-80.48778,2023-03-08,17RNJ,0.0277,0.0496,0.0932,0.0958,0.0802,0.0238,0.0131,0.0008,23.63,21.8,160.0,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243429,-80.48778,2023-03-24,17RNJ,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,255.0,0b11111111,0b11,High aerosol,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,"Reserved, but not used"
25.243429,-80.48778,2023-04-01,17RNJ,0.2253,0.2535,0.313,0.3192,0.3827,0.2929,0.2546,0.0011,21.81,20.01,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243429,-80.48778,2023-04-09,17RNJ,0.1425,0.1813,0.2629,0.2614,0.3221,0.2579,0.1995,0.0007,16.5,14.65,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243429,-80.48778,2023-04-17,17RNJ,0.0117,0.0293,0.0775,0.0807,0.0758,0.0257,0.0125,0.0006,22.04,20.16,224.0,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243429,-80.48778,2023-04-25,17RNJ,0.3837,0.3925,0.3826,0.3809,0.4248,0.3165,0.2724,0.0181,-7.24,-7.39,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243485,-80.617382,2023-03-08,17RNH,0.0712,0.0885,0.1382,0.1448,0.3097,0.1023,0.0424,0.0013,25.85,23.5,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243485,-80.617382,2023-03-24,17RNH,0.0162,0.0384,0.1035,0.1078,0.175,0.0348,0.016,0.0012,22.58,21.02,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.243485,-80.617382,2023-04-01,17RNH,0.0391,0.0677,0.1322,0.138,0.2408,0.0677,0.0514,0.0006,23.32,20.95,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243485,-80.617382,2023-04-09,17RNH,-0.005,-0.0017,0.0126,0.0074,0.0449,0.0125,0.0065,0.001,20.85,18.09,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243485,-80.617382,2023-04-17,17RNH,-0.0924,-0.0362,0.0882,0.0811,0.138,0.0798,0.0544,0.0015,21.04,19.71,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.243485,-80.617382,2023-04-25,17RNH,0.5019,0.5093,0.48,0.4854,0.5257,0.3879,0.3369,0.0191,-8.46,-8.49,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243485,-80.617382,2023-03-08,17RNJ,0.0711,0.0883,0.1378,0.1444,0.309,0.102,0.0423,0.0013,25.85,23.5,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243485,-80.617382,2023-03-24,17RNJ,0.0162,0.0384,0.1033,0.1076,0.1747,0.0347,0.016,0.0012,22.58,21.02,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.243485,-80.617382,2023-04-01,17RNJ,0.039,0.0676,0.1319,0.1377,0.2404,0.0676,0.0513,0.0006,23.32,20.95,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243485,-80.617382,2023-04-09,17RNJ,-0.005,-0.0017,0.0126,0.0073,0.0448,0.0125,0.0064,0.001,20.85,18.09,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243485,-80.617382,2023-04-17,17RNJ,-0.0922,-0.0362,0.088,0.081,0.1378,0.0797,0.0543,0.0015,21.04,19.71,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.243485,-80.617382,2023-04-25,17RNJ,0.5014,0.5088,0.4794,0.4849,0.5252,0.3874,0.3365,0.0191,-8.46,-8.49,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243486,-80.64578,2023-03-08,17RNH,0.0059,0.0177,0.0474,0.0454,0.1804,0.0518,0.022,0.0006,25.09,23.03,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243486,-80.64578,2023-03-24,17RNH,-0.0254,-0.0154,0.0115,0.0065,0.0762,0.0261,0.0125,0.0012,22.44,20.88,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243486,-80.64578,2023-04-01,17RNH,-0.0476,-0.03,0.0043,0.0017,0.0694,0.0233,0.0121,0.0012,22.76,21.2,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243486,-80.64578,2023-04-09,17RNH,0.0184,0.031,0.0674,0.068,0.2462,0.0893,0.0365,0.001,24.72,21.63,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.243486,-80.64578,2023-04-17,17RNH,0.0502,0.076,0.1255,0.122,0.2476,0.149,0.1081,0.0048,13.78,10.63,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243486,-80.64578,2023-04-25,17RNH,0.2458,0.2416,0.2786,0.282,0.3722,0.3171,0.2778,0.0185,-4.81,-5.87,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243486,-80.64578,2023-03-08,17RNJ,0.0059,0.0176,0.0473,0.0453,0.18,0.0517,0.022,0.0006,25.09,23.03,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243486,-80.64578,2023-03-24,17RNJ,-0.0254,-0.0153,0.0114,0.0065,0.0761,0.026,0.0125,0.0012,22.44,20.88,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243486,-80.64578,2023-04-01,17RNJ,-0.0475,-0.0299,0.0043,0.0017,0.0693,0.0232,0.0121,0.0012,22.76,21.2,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243486,-80.64578,2023-04-09,17RNJ,0.0184,0.0309,0.0673,0.0679,0.2458,0.0891,0.0365,0.001,24.72,21.63,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.243486,-80.64578,2023-04-17,17RNJ,0.0501,0.0759,0.1253,0.1218,0.2473,0.1488,0.1079,0.0048,13.78,10.63,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243486,-80.64578,2023-04-25,17RNJ,0.2455,0.2414,0.2782,0.2817,0.3718,0.3167,0.2774,0.0185,-4.81,-5.87,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243515,-80.518065,2023-03-08,17RNH,0.0533,0.0863,0.1441,0.1506,0.0895,0.0173,0.0088,0.0009,23.43,21.37,160.0,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243515,-80.518065,2023-03-24,17RNH,0.062,0.1042,0.1736,0.1872,0.1217,0.0206,0.0106,0.0009,22.64,21.0,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243515,-80.518065,2023-04-01,17RNH,0.0987,0.1362,0.1995,0.2162,0.2149,0.0237,0.0122,0.0008,24.35,22.37,132.0,0b10000100,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.243515,-80.518065,2023-04-09,17RNH,0.0102,0.0432,0.0999,0.0981,0.0984,0.0344,0.0214,0.0005,22.2,19.37,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243515,-80.518065,2023-04-17,17RNH,0.6925,0.7137,0.6904,0.6985,0.7193,0.5287,0.3854,0.001,14.18,14.39,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243515,-80.518065,2023-04-25,17RNH,0.431,0.432,0.4373,0.4332,0.4697,0.3837,0.3257,0.0237,-3.2,-6.07,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243515,-80.518065,2023-03-08,17RNJ,0.0532,0.0861,0.1437,0.1501,0.0893,0.0173,0.0087,0.0009,23.43,21.37,160.0,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243515,-80.518065,2023-03-24,17RNJ,0.0618,0.104,0.1732,0.1868,0.1215,0.0205,0.0106,0.0009,22.64,21.0,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243515,-80.518065,2023-04-01,17RNJ,0.0985,0.136,0.1991,0.2158,0.2145,0.0237,0.0122,0.0008,24.35,22.37,132.0,0b10000100,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.243515,-80.518065,2023-04-09,17RNJ,0.0102,0.0432,0.0997,0.0979,0.0983,0.0344,0.0214,0.0005,22.2,19.37,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243515,-80.518065,2023-04-17,17RNJ,0.6916,0.7128,0.6893,0.6974,0.7183,0.5279,0.3848,0.001,14.18,14.39,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243515,-80.518065,2023-04-25,17RNJ,0.4305,0.4315,0.4367,0.4327,0.4692,0.3832,0.3253,0.0237,-3.2,-6.07,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243576,-80.614775,2023-03-08,17RNH,0.0706,0.0908,0.148,0.1596,0.3054,0.0691,0.0299,0.0015,25.67,23.5,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.243576,-80.614775,2023-03-24,17RNH,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,255.0,0b11111111,0b11,High aerosol,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,"Reserved, but not used"
25.243576,-80.614775,2023-04-01,17RNH,-0.0024,0.0297,0.1103,0.118,0.1635,0.0226,0.0096,0.0011,23.52,21.54,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243576,-80.614775,2023-04-09,17RNH,0.0044,0.0165,0.0454,0.0409,0.1096,0.0555,0.0338,0.0012,19.2,16.25,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.243576,-80.614775,2023-04-17,17RNH,0.0217,0.0608,0.1974,0.1877,0.2416,0.226,0.1573,0.0019,20.11,19.19,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
