Latitude,Longitude,Date,HLS_Tile,HLSL30_020_B01,HLSL30_020_B02,HLSL30_020_B03,HLSL30_020_B04,HLSL30_020_B05,HLSL30_020_B06,HLSL30_020_B07,HLSL30_020_B09,HLSL30_020_B10,HLSL30_020_B11,HLSL30_020_Fmask,HLSL30_020_Fmask_bitmask,HLSL30_020_Fmask_Aerosol_level,HLSL30_020_Fmask_Aerosol_level_Description,HLSL30_020_Fmask_Water,HLSL30_020_Fmask_Water_Description,HLSL30_020_Fmask_Snow/ice,HLSL30_020_Fmask_Snow/ice_Description,HLSL30_020_Fmask_Cloud_shadow,HLSL30_020_Fmask_Cloud_shadow_Description,HLSL30_020_Fmask_Adjacent_to_cloud/shadow,HLSL30_020_Fmask_Adjacent_to_cloud/shadow_Description,HLSL30_020_Fmask_Cloud,HLSL30_020_Fmask_Cloud_Description,"HLSL30_020_Fmask_Cirrus_/_Reserved,_but_not_used","HLSL30_020_Fmask_Cirrus_/_Reserved,_but_not_used_Description"
25.267937,-80.4216,2023-03-08,17RNJ,0.0137,0.0245,0.0486,0.0425,0.1092,0.0279,0.012,0.0008,23.24,21.49,160.0,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.267937,-80.4216,2023-03-24,17RNJ,-0.0406,-0.0165,0.0101,0.0114,0.0434,0.0196,0.0147,0.0008,20.55,19.19,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.267937,-80.4216,2023-04-01,17RNJ,-0.0301,-0.004,0.0501,0.0466,0.1286,0.0473,0.0297,0.0009,21.53,19.99,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.267937,-80.4216,2023-04-09,17RNJ,0.4839,0.5039,0.5007,0.5077,0.5514,0.4235,0.3425,0.0012,10.7,9.53,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.267937,-80.4216,2023-04-17,17RNJ,0.264,0.2516,0.3293,0.3234,0.3697,0.3144,0.2967,0.0028,17.46,10.35,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.267937,-80.4216,2023-04-25,17RNJ,0.0511,0.1093,0.1677,0.1656,0.2215,0.1536,0.1405,0.0089,-1.29,-2.95,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268035,-80.45015,2023-03-08,17RNH,0.0419,0.0586,0.1103,0.1121,0.1967,0.048,0.0219,0.0009,24.86,23.04,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.268035,-80.45015,2023-03-24,17RNH,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,255.0,0b11111111,0b11,High aerosol,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,"Reserved, but not used"
25.268035,-80.45015,2023-04-01,17RNH,0.0224,0.0369,0.0719,0.069,0.181,0.0592,0.0256,0.001,23.36,21.34,198.0,0b11000110,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b1,Yes,0b0,"Reserved, but not used"
25.268035,-80.45015,2023-04-09,17RNH,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,255.0,0b11111111,0b11,High aerosol,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,"Reserved, but not used"
25.268035,-80.45015,2023-04-17,17RNH,0.0362,0.0464,0.098,0.0969,0.163,0.0484,0.0198,0.0009,22.28,20.31,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.268035,-80.45015,2023-04-25,17RNH,0.2505,0.2558,0.2802,0.2832,0.3646,0.2731,0.2307,0.0158,-5.75,-5.98,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268035,-80.45015,2023-03-08,17RNJ,0.0418,0.0585,0.11,0.1118,0.1962,0.0479,0.0218,0.0009,24.86,23.04,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.268035,-80.45015,2023-03-24,17RNJ,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,255.0,0b11111111,0b11,High aerosol,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,"Reserved, but not used"
25.268035,-80.45015,2023-04-01,17RNJ,0.0223,0.0368,0.0718,0.0688,0.1807,0.0591,0.0255,0.001,23.36,21.34,198.0,0b11000110,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b1,Yes,0b0,"Reserved, but not used"
25.268035,-80.45015,2023-04-09,17RNJ,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,255.0,0b11111111,0b11,High aerosol,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,"Reserved, but not used"
25.268035,-80.45015,2023-04-17,17RNJ,0.0362,0.0463,0.0978,0.0968,0.1628,0.0483,0.0197,0.0009,22.28,20.31,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.268035,-80.45015,2023-04-25,17RNJ,0.2503,0.2555,0.2798,0.2829,0.3642,0.2728,0.2304,0.0158,-5.75,-5.98,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268043,-80.563688,2023-03-08,17RNH,0.0316,0.0468,0.0798,0.085,0.1674,0.0315,0.0144,0.0009,25.42,23.21,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.268043,-80.563688,2023-03-24,17RNH,0.4532,0.4707,0.4819,0.4934,0.5622,0.4452,0.3542,0.0009,16.53,16.03,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268043,-80.563688,2023-04-01,17RNH,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,255.0,0b11111111,0b11,High aerosol,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,"Reserved, but not used"
25.268043,-80.563688,2023-04-09,17RNH,0.0143,0.0205,0.0353,0.0312,0.0707,0.0191,0.0075,0.0006,22.84,19.79,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.268043,-80.563688,2023-04-17,17RNH,0.059,0.0709,0.1377,0.1244,0.1994,0.1594,0.1198,0.0008,18.37,17.28,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268043,-80.563688,2023-04-25,17RNH,0.6345,0.6336,0.6198,0.6153,0.6343,0.4717,0.3835,0.0297,-7.94,-8.67,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268043,-80.563688,2023-03-08,17RNJ,0.0316,0.0467,0.0795,0.0848,0.167,0.0314,0.0143,0.0009,25.42,23.21,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.268043,-80.563688,2023-03-24,17RNJ,0.4524,0.4698,0.4807,0.4923,0.561,0.4442,0.3533,0.0009,16.53,16.03,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268043,-80.563688,2023-04-01,17RNJ,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,255.0,0b11111111,0b11,High aerosol,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,"Reserved, but not used"
25.268043,-80.563688,2023-04-09,17RNJ,0.0143,0.0205,0.0352,0.0312,0.0705,0.0191,0.0074,0.0006,22.84,19.79,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.268043,-80.563688,2023-04-17,17RNJ,0.0589,0.0708,0.1375,0.1242,0.1992,0.1592,0.1196,0.0008,18.37,17.28,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268043,-80.563688,2023-04-25,17RNJ,0.6339,0.633,0.619,0.6145,0.6336,0.4711,0.383,0.0297,-7.94,-8.67,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.26827,-80.602069,2023-03-08,17RNH,0.0199,0.0293,0.062,0.0634,0.2474,0.1192,0.0541,0.0012,26.06,23.86,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.26827,-80.602069,2023-03-24,17RNH,0.0089,0.0183,0.0507,0.0466,0.1882,0.0573,0.0249,0.0008,23.33,21.68,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.26827,-80.602069,2023-04-01,17RNH,0.0016,0.0059,0.0181,0.0134,0.0627,0.0206,0.0099,0.001,24.2,22.38,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.26827,-80.602069,2023-04-09,17RNH,0.3818,0.3891,0.3768,0.3787,0.4402,0.2942,0.2,0.0014,12.17,11.11,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.26827,-80.602069,2023-04-17,17RNH,0.2372,0.2582,0.3159,0.3131,0.3937,0.3519,0.2907,0.0018,18.04,17.54,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.26827,-80.602069,2023-04-25,17RNH,0.7044,0.7052,0.6812,0.6776,0.6901,0.5049,0.4068,0.024,-9.12,-9.27,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.26827,-80.602069,2023-03-08,17RNJ,0.0199,0.0292,0.0618,0.0632,0.2468,0.1189,0.054,0.0012,26.06,23.86,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.26827,-80.602069,2023-03-24,17RNJ,0.0089,0.0182,0.0506,0.0465,0.1878,0.0571,0.0248,0.0008,23.33,21.68,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.26827,-80.602069,2023-04-01,17RNJ,0.0016,0.0059,0.018,0.0134,0.0625,0.0205,0.0099,0.001,24.2,22.38,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.26827,-80.602069,2023-04-09,17RNJ,0.3812,0.3885,0.3761,0.378,0.4396,0.2937,0.1996,0.0014,12.17,11.11,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.26827,-80.602069,2023-04-17,17RNJ,0.2369,0.2579,0.3154,0.3126,0.3932,0.3514,0.2902,0.0018,18.04,17.54,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.26827,-80.602069,2023-04-25,17RNJ,0.7037,0.7045,0.6804,0.6767,0.6893,0.5043,0.4063,0.024,-9.12,-9.27,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268286,-80.52565,2023-03-08,17RNH,0.0296,0.0406,0.0805,0.0762,0.2518,0.0506,0.0199,0.0009,25.34,23.12,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.268286,-80.52565,2023-03-24,17RNH,0.216,0.2478,0.3124,0.3127,0.4286,0.3133,0.238,0.0007,20.03,18.19,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268286,-80.52565,2023-04-01,17RNH,0.0204,0.0263,0.0545,0.0485,0.168,0.037,0.0159,0.0008,23.41,21.71,202.0,0b11001010,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268286,-80.52565,2023-04-09,17RNH,0.369,0.3753,0.414,0.4095,0.4677,0.3205,0.2451,0.0024,11.47,8.13,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268286,-80.52565,2023-04-17,17RNH,0.4177,0.4176,0.3977,0.3833,0.4122,0.2063,0.115,0.001,15.08,15.35,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268286,-80.52565,2023-04-25,17RNH,0.6824,0.6835,0.6642,0.6607,0.6734,0.5072,0.402,0.0338,-8.85,-9.12,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268286,-80.52565,2023-03-08,17RNJ,0.0295,0.0405,0.0803,0.076,0.2512,0.0504,0.0198,0.0009,25.34,23.12,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.268286,-80.52565,2023-03-24,17RNJ,0.2156,0.2473,0.3117,0.3119,0.4277,0.3126,0.2374,0.0007,20.03,18.19,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268286,-80.52565,2023-04-01,17RNJ,0.0203,0.0263,0.0544,0.0484,0.1677,0.0369,0.0159,0.0008,23.41,21.71,202.0,0b11001010,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268286,-80.52565,2023-04-09,17RNJ,0.3684,0.3748,0.4132,0.4088,0.467,0.3199,0.2447,0.0024,11.47,8.13,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268286,-80.52565,2023-04-17,17RNJ,0.4172,0.4171,0.397,0.3827,0.4117,0.206,0.1148,0.001,15.08,15.35,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268286,-80.52565,2023-04-25,17RNJ,0.6817,0.6828,0.6634,0.6599,0.6726,0.5066,0.4015,0.0338,-8.85,-9.12,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.26841,-80.467562,2023-03-08,17RNH,0.0213,0.0281,0.0517,0.043,0.2379,0.1103,0.0502,0.0009,25.67,23.46,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.26841,-80.467562,2023-03-24,17RNH,0.1169,0.1493,0.208,0.2074,0.3367,0.2483,0.2101,0.0022,19.69,16.96,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.26841,-80.467562,2023-04-01,17RNH,0.0267,0.0317,0.0609,0.0499,0.2841,0.1293,0.0587,0.0008,24.98,22.71,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.26841,-80.467562,2023-04-09,17RNH,0.0924,0.133,0.1671,0.1685,0.3646,0.2137,0.1372,0.001,17.57,15.57,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.26841,-80.467562,2023-04-17,17RNH,0.022,0.0276,0.0555,0.0419,0.2676,0.1138,0.0491,0.0003,22.87,20.56,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.26841,-80.467562,2023-04-25,17RNH,0.6225,0.6233,0.6134,0.6073,0.631,0.4277,0.3097,0.0337,-8.75,-8.43,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.26841,-80.467562,2023-03-08,17RNJ,0.0212,0.0281,0.0516,0.0429,0.2373,0.11,0.05,0.0009,25.67,23.46,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.26841,-80.467562,2023-03-24,17RNJ,0.1167,0.149,0.2075,0.2069,0.336,0.2477,0.2095,0.0022,19.69,16.96,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.26841,-80.467562,2023-04-01,17RNJ,0.0266,0.0317,0.0608,0.0498,0.2836,0.1291,0.0585,0.0008,24.98,22.71,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.26841,-80.467562,2023-04-09,17RNJ,0.0922,0.1328,0.1668,0.1682,0.364,0.2133,0.1369,0.001,17.57,15.57,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.26841,-80.467562,2023-04-17,17RNJ,0.022,0.0275,0.0554,0.0418,0.2672,0.1136,0.049,0.0003,22.87,20.56,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.26841,-80.467562,2023-04-25,17RNJ,0.6219,0.6227,0.6127,0.6065,0.6303,0.4272,0.3093,0.0337,-8.75,-8.43,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268454,-80.504665,2023-03-08,17RNH,0.0217,0.0321,0.0611,0.0571,0.2291,0.0703,0.0309,0.0005,25.54,23.4,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.268454,-80.504665,2023-03-24,17RNH,0.2061,0.218,0.245,0.2602,0.3569,0.2941,0.2495,0.0026,14.77,13.54,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268454,-80.504665,2023-04-01,17RNH,0.0314,0.0422,0.082,0.0736,0.2885,0.0856,0.0368,0.0005,23.59,21.76,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.268454,-80.504665,2023-04-09,17RNH,0.9715,0.9889,1.0247,1.0545,1.064,0.5954,0.3849,0.0044,6.79,5.72,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268454,-80.504665,2023-04-17,17RNH,1.0239,1.0316,1.0251,1.0323,1.0108,0.4673,0.2863,0.0024,6.91,8.01,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268454,-80.504665,2023-04-25,17RNH,0.728,0.7375,0.7037,0.701,0.7142,0.4808,0.3284,0.031,-8.78,-8.69,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268454,-80.504665,2023-03-08,17RNJ,0.0217,0.032,0.0609,0.0569,0.2286,0.0701,0.0308,0.0005,25.54,23.4,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.268454,-80.504665,2023-03-24,17RNJ,0.2057,0.2176,0.2444,0.2596,0.3562,0.2934,0.2489,0.0026,14.77,13.54,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268454,-80.504665,2023-04-01,17RNJ,0.0313,0.0421,0.0818,0.0735,0.288,0.0854,0.0367,0.0005,23.59,21.76,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.268454,-80.504665,2023-04-09,17RNJ,0.97,0.9875,1.0227,1.0526,1.0623,0.5944,0.3842,0.0044,6.79,5.72,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268454,-80.504665,2023-04-17,17RNJ,1.0226,1.0303,1.0235,1.0308,1.0095,0.4666,0.2858,0.0024,6.91,8.01,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268454,-80.504665,2023-04-25,17RNJ,0.7272,0.7367,0.7028,0.7001,0.7135,0.4802,0.328,0.031,-8.78,-8.69,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-03-08,17RNH,0.0159,0.0262,0.0513,0.0553,0.0228,0.0099,0.0051,0.0007,23.73,21.78,96.0,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-03-24,17RNH,-0.1192,-0.0825,-0.0124,-0.0125,0.0063,0.0205,0.0168,0.0012,20.19,18.65,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-04-01,17RNH,0.073,0.0899,0.1351,0.139,0.1764,0.1315,0.1032,0.0009,21.61,19.5,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-04-09,17RNH,1.1553,1.185,1.1584,1.1783,1.1636,0.5133,0.3368,0.0019,3.44,4.45,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-04-17,17RNH,0.001,0.0026,0.0133,0.0091,0.0036,0.003,0.0031,0.0008,22.04,20.09,140.0,0b10001100,0b10,Moderate aerosol,0b0,No,0b0,No,0b1,Yes,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-04-25,17RNH,0.0634,0.084,0.1422,0.1342,0.186,0.1443,0.1227,0.0084,4.02,-0.86,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-03-08,17RNJ,0.0159,0.0262,0.0511,0.0551,0.0227,0.0099,0.0051,0.0007,23.73,21.78,96.0,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-03-24,17RNJ,-0.1189,-0.0823,-0.0124,-0.0125,0.0063,0.0204,0.0168,0.0012,20.19,18.65,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-04-01,17RNJ,0.0729,0.0898,0.1348,0.1387,0.1761,0.1313,0.1029,0.0009,21.61,19.5,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-04-09,17RNJ,1.1536,1.1832,1.1562,1.1761,1.1618,0.5124,0.3362,0.0019,3.44,4.45,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-04-17,17RNJ,0.001,0.0026,0.0133,0.0091,0.0036,0.003,0.0031,0.0008,22.04,20.09,140.0,0b10001100,0b10,Moderate aerosol,0b0,No,0b0,No,0b1,Yes,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.268852,-80.433655,2023-04-25,17RNJ,0.0633,0.084,0.142,0.1341,0.1858,0.1442,0.1225,0.0084,4.02,-0.86,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-03-08,17RNH,0.014,0.0216,0.047,0.0356,0.2496,0.0997,0.044,0.0008,25.73,23.39,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-03-24,17RNH,0.1496,0.1875,0.2268,0.2386,0.327,0.2253,0.1803,0.0021,15.37,14.48,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-04-01,17RNH,0.0066,0.0129,0.0482,0.0293,0.3162,0.113,0.0459,0.0008,24.27,22.19,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-04-09,17RNH,0.9269,0.9351,0.9666,0.9877,0.9972,0.5837,0.3808,0.0033,8.5,7.65,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-04-17,17RNH,1.1073,1.1328,1.0763,1.1105,1.1266,0.5427,0.3442,0.0026,7.16,8.28,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.269287,-80.502604,2023-04-25,17RNH,0.7672,0.7687,0.7499,0.7456,0.7451,0.5241,0.3719,0.0394,-8.56,-8.45,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
